f5	x	y	descape240	rghasp240	rghsq	elksum240	elksq	slope240	slopesq	forest240	elev240	edgeden240	road240
1	515506.4802	4989809	65.04572	0.8517151	0.7254187	2838.765	8.06E+06	9.546875	91.14282	11	1884.406	0.01099505	94
1	515746.4802	4989809	203.614	0.8548558	0.7307785	3044.195	9.27E+06	10.09375	101.8838	0	1852.719	0.005945479	99.25
1	515986.4802	4989809	366.1518	0.8233814	0.6779569	2826.871	7.99E+06	10.15625	103.1494	0	1820.578	0.001080216	99.85938
1	516226.4802	4989809	334.9723	0.7583782	0.5751375	2010.351	4.04E+06	11.90625	141.7588	0	1780.563	0	92.64063
1	516466.4802	4989809	145.0566	0.7327698	0.5369517	1575.115	2.48E+06	7.5	56.25	0	1730.563	0	59.03125
1	516706.4802	4989809	66.88211	0.9118804	0.8315258	987.6554	9.75E+05	13.70313	187.7756	0	1696.891	0	25.64063
1	516946.4802	4989809	183.8482	0.8822243	0.7783198	752.2491	5.66E+05	8.171875	66.77954	0	1641.672	0	2.171875
1	517186.4802	4989809	229.9006	0.8801769	0.7747114	701.6813	4.92E+05	5.90625	34.88379	0	1629.797	0	0
1	517426.4802	4989809	245.8891	0.8345995	0.6965563	637.0616	4.06E+05	4.6875	21.97266	0	1618.047	0	0
1	517666.4802	4989809	416.9041	0.8211319	0.6742576	514.8057	2.65E+05	6.515625	42.45337	0	1598.359	0	0
1	517906.4802	4989809	610.7531	0.3832974	0.1469169	459.0053	2.11E+05	1.296875	1.681885	0	1581.641	0	0
1	518146.4802	4989809	554.6192	0.3831201	0.146781	418.0737	1.75E+05	1.28125	1.641602	0	1575	0	0
1	518386.4802	4989809	369.5829	0.6404724	0.4102048	309.7368	9.59E+04	3.5	12.25	0	1572.688	0	67.28125
1	518626.4802	4989809	192.1896	0.6238371	0.3891727	440.4645	1.94E+05	4.71875	22.2666	0	1584.656	0	143.25
1	518866.4802	4989809	49.4288	0.7697984	0.5925896	423.8853	1.80E+05	14.17188	200.842	0	1608.609	0	135.625
1	519106.4802	4989809	13.07789	0.9787379	0.9579279	727.246	5.29E+05	25.84375	667.8994	0	1687.344	0	118.9219
1	519346.4802	4989809	48.73033	0.9718885	0.9445672	1826.949	3.34E+06	16.25	264.0625	0	1765.547	0	99.73438
1	519586.4802	4989809	177.1586	0.9712486	0.9433239	2619.853	6.86E+06	6.015625	36.18774	0	1793.453	0	89.10938
1	519826.4802	4989809	237.1916	0.9169271	0.8407553	2817.008	7.94E+06	4.640625	21.5354	0	1801.953	0	51.1875
1	520066.4802	4989809	286.6571	0.8343054	0.6960655	3079.569	9.48E+06	3.109375	9.668213	0	1816.063	0	38.4375
1	520306.4802	4989809	156.4555	0.9352618	0.8747146	3116.822	9.71E+06	6.375	40.64063	0	1829.844	0.001225285	46.375
1	520546.4802	4989809	40.3503	0.8672863	0.7521855	2732.142	7.46E+06	18.89063	356.8557	0	1868.891	0.001872027	54.8125
1	520786.4802	4989809	77.40186	1.029559	1.059993	2780.831	7.73E+06	24.09375	580.5088	0	1930.266	0.002111601	58.34375
1	521026.4802	4989809	121.2279	1.000216	1.000431	5039.5	2.54E+07	18.96875	359.8135	0	1968.938	0.00243788	54.75
1	521266.4802	4989809	45.52217	1.06254	1.128992	5590.646	3.13E+07	21.5	462.25	0	1998.625	0.002551889	43.75
1	521506.4802	4989809	31.00295	0.8760709	0.7675002	7603.118	5.78E+07	21.64063	468.3167	0	2063.031	0.005347203	35.375
1	521746.4802	4989809	20.00259	0.8849093	0.7830645	7391.058	5.46E+07	22.59375	510.4775	0	2095.156	0.003865101	25.53125
1	521986.4802	4989809	28.82842	0.9203237	0.8469958	7302.875	5.33E+07	23.4375	549.3164	0	2113.859	0.0022036	9.90625
1	522226.4802	4989809	60.77206	1.085969	1.179329	12226.61	1.49E+08	17.26563	298.1018	8	2144.172	0.003612374	2.9375
1	522466.4802	4989809	39.15935	0.9574959	0.9167985	10440.29	1.09E+08	19.29688	372.3694	0	2128.469	0.005900462	0.265625
1	522706.4802	4989809	68.65032	1.005974	1.011983	10868.28	1.18E+08	18.28125	334.2041	0	2126.313	0.001042828	0
1	522946.4802	4989809	37.32821	0.9900481	0.9801952	9590.982	9.20E+07	22.07813	487.4436	18	2177.797	0.005476363	0
1	523186.4802	4989809	34.88356	1.110616	1.233469	10257.05	1.05E+08	22.39063	501.3401	3	2189.922	0.00822816	0
1	523426.4802	4989809	24.16088	0.9642915	0.929858	12183.73	1.48E+08	22.375	500.6406	0	2182.75	0.001787915	1.875
1	523666.4802	4989809	136.2173	1.020557	1.041537	14651.94	2.15E+08	15.64063	244.6292	0	2180.234	0	9.5
1	523906.4802	4989809	75.37047	1.03429	1.069755	13036.57	1.70E+08	12.375	153.1406	14	2158.313	0.003607266	22.5625
1	524146.4802	4989809	44.73498	0.9707997	0.942452	10935.02	1.20E+08	18.1875	330.7852	7	2170.5	0.006922846	67.67188
1	524386.4802	4989809	124.9512	1.033571	1.068269	15835.01	2.51E+08	11.20313	125.51	3	2209.375	0.00459548	102.4531
1	524626.4802	4989809	23.39014	0.9362698	0.876601	11792.21	1.39E+08	15.89063	252.512	0	2178.547	0.002371045	104.5
1	524866.4802	4989809	109.8174	0.8028556	0.6445771	8169.687	6.67E+07	20.92188	437.7249	0	2094.063	0.002067246	104.5
1	525106.4802	4989809	94.572	0.8095905	0.6554368	9129.458	8.33E+07	8.1875	67.03516	5	2049.656	0.005138585	103.4531
1	525346.4802	4989809	45.99987	0.9448814	0.8928009	8585.766	7.37E+07	7.234375	52.33618	19	2043.891	0.01059909	102.3125
1	525586.4802	4989809	170.6774	0.7129333	0.5082739	9537.168	9.10E+07	8.34375	69.61816	0	2062	0.008436799	82.29688
1	525826.4802	4989809	111.5483	0.7461521	0.556743	10286.98	1.06E+08	11.29688	127.6194	0	2092.625	0.006212622	36.01563
1	526066.4802	4989809	78.92315	1.116725	1.247075	8983.807	8.07E+07	17.95313	322.3147	0	2118.766	0.007650598	10
1	526306.4802	4989809	62.92805	1.152086	1.327301	11825.46	1.40E+08	12.9375	167.3789	8	2146.406	0.00577427	10.34375
1	526546.4802	4989809	30.22011	1.069199	1.143186	12726.74	1.62E+08	12	144	26	2171.5	0.01005892	12.84375
1	526786.4802	4989809	171.8874	0.8148797	0.6640289	16749.52	2.81E+08	7.578125	57.42798	0	2180.188	0.007424109	19.64063
1	527026.4802	4989809	35.02974	0.8936625	0.7986326	11233.77	1.26E+08	18.10938	327.9495	0	2139.031	0	24.95313
1	527266.4802	4989809	27.92115	1.078581	1.163336	8462.217	7.16E+07	19.75	390.0625	0	2062.75	0	48.76563
1	527506.4802	4989809	25.57432	1.10909	1.23008	9136.106	8.35E+07	20.32813	413.2327	0	2084.703	0	87.375
1	527746.4802	4989809	17.81841	0.8730155	0.762156	3588.511	1.29E+07	29.32813	860.1389	0	2041.281	0.002850578	119
1	527986.4802	4989809	50.94387	0.8877425	0.7880867	3662.49	1.34E+07	18.67188	348.6389	7	1954.734	0.002638033	174.2344
1	528226.4802	4989809	10.09838	1.047405	1.097057	2876.758	8.28E+06	17.9375	321.7539	49	1951.094	0.003837697	221.3906
1	528466.4802	4989809	66.91073	0.9299255	0.8647614	3507.803	1.23E+07	5.484375	30.07837	8	2004.438	0.007630606	239.7344
1	528706.4802	4989809	17.46683	0.8749865	0.7656015	3084.612	9.51E+06	11.95313	142.8772	44	2031.344	0.006633156	277.0938
1	528946.4802	4989809	0	1.037612	1.076639	3288.116	1.08E+07	14.3125	204.8477	64	2100	0.003527214	275.3906
1	529186.4802	4989809	0	0.8503659	0.7231222	2781.122	7.73E+06	19.90625	396.2588	64	2164.828	0	264.3594
1	529426.4802	4989809	0	0.8170079	0.6675019	3398.27	1.15E+07	20.84375	434.4619	64	2256.016	0	238.8594
1	529666.4802	4989809	0	0.8412963	0.7077794	2693.076	7.25E+06	27.64063	764.0042	64	2353.672	0	193.4219
1	529906.4802	4989809	0	1.143905	1.308519	3031.217	9.19E+06	28.54688	814.9241	64	2456.75	0	175.0625
1	530146.4802	4989809	0.9375	1.113553	1.24	5573.474	3.11E+07	23.9375	573.0039	62	2549.031	0	141.3125
1	530386.4802	4989809	26.01055	1.003549	1.007111	9273.571	8.60E+07	18.54688	343.9866	37	2553.109	0.002322869	98.39063
1	530626.4802	4989809	31.50621	0.9159752	0.8390106	9829.78	9.66E+07	16.23438	263.5549	30	2527.188	0.0065418	80.28125
1	530866.4802	4989809	6.756662	1.033412	1.06794	8460.985	7.16E+07	12.46875	155.4697	50	2506.625	0.006509554	74.5
1	531106.4802	4989809	4.801238	0.9727573	0.9462567	6202.047	3.85E+07	13.98438	195.5627	55	2514.156	0.003208066	67.75
1	531346.4802	4989809	0	0.9200701	0.8465289	4920.497	2.42E+07	17.23438	297.0237	64	2575.063	0.000871789	50.23438
1	531586.4802	4989809	3.475413	1.069408	1.143633	4342.019	1.89E+07	18.125	328.5156	57	2641.125	0.001903193	41.64063
1	531826.4802	4989809	2.34375	1.261301	1.590881	2524.77	6.37E+06	27.90625	778.7588	39	2685	0.004268751	48.67188
1	532066.4802	4989809	4.881662	1.21182	1.468507	2722.004	7.41E+06	29.20313	852.8225	53	2643.875	0.005033677	52.125
1	532306.4802	4989809	0	1.193337	1.424053	3240.967	1.05E+07	23.96875	574.501	64	2649.719	0.002293152	34.84375
1	532546.4802	4989809	0	1.152063	1.327249	3352.646	1.12E+07	25.39063	644.6838	64	2652.844	0	26.79688
1	532786.4802	4989809	0	1.114738	1.242641	4888.021	2.39E+07	21.5	462.25	64	2616.203	0	24.64063
1	533026.4802	4989809	1.600413	1.079604	1.165546	6489.157	4.21E+07	12.48438	155.8596	61	2601.75	0	19.90625
1	533266.4802	4989809	1.875	1.052009	1.106723	5645.324	3.19E+07	16.90625	285.8213	60	2571.141	0.001164083	10.9375
1	533506.4802	4989809	11.94623	0.9461184	0.8951401	5682.102	3.23E+07	17.53125	307.3447	42	2542.797	0.004360217	1.546875
1	533746.4802	4989809	0.9375	0.9440867	0.8912998	6847.614	4.69E+07	11.23438	126.2112	62	2525.422	0.005498128	0
1	533986.4802	4989809	3.006663	1.027252	1.055246	5264.322	2.77E+07	17.46875	305.1572	58	2552.516	0.002374442	0
1	534226.4802	4989809	10.6204	1.106984	1.225414	5230.887	2.74E+07	18.01563	324.5627	46	2588.938	0.003749502	0
1	534466.4802	4989809	0	0.990524	0.9811378	5897.95	3.48E+07	13.76563	189.4924	64	2607.969	0.002220788	0
1	534706.4802	4989809	5.15625	1.059427	1.122385	6187.982	3.83E+07	11.73438	137.6956	55	2605.953	0.005116707	0
1	534946.4802	4989809	0	0.8862945	0.7855179	6963.732	4.85E+07	3.390625	11.49634	64	2601.938	0.005189414	0
1	535186.4802	4989809	2.34375	1.003493	1.006999	4168.107	1.74E+07	21.15625	447.5869	59	2564.344	0.003312219	0
1	535426.4802	4989809	3.944163	1.003358	1.006728	5902.883	3.48E+07	18.5625	344.5664	56	2452	0.009602843	0
1	535666.4802	4989809	0	0.9305271	0.8658807	5075.155	2.58E+07	16.9375	286.8789	64	2457.5	0.004139024	0
1	535906.4802	4989809	0	1.066507	1.137438	4510.338	2.03E+07	19.6875	387.5977	64	2539.297	0	0
1	536146.4802	4989809	0	1.065423	1.135126	4172.521	1.74E+07	19.15625	366.9619	64	2592.188	0	0
1	536386.4802	4989809	0	1.011481	1.023093	4126.916	1.70E+07	20.96875	439.6885	64	2582.328	0	0
1	536626.4802	4989809	0	0.9741716	0.9490103	4750.062	2.26E+07	18.25	333.0625	64	2611.891	0	0
1	536866.4802	4989809	4.881662	0.8579494	0.7360772	5358.246	2.87E+07	15.51563	240.7346	54	2625.5	0.002849059	0
1	537106.4802	4989809	2.732075	0.9299187	0.8647488	6188.46	3.83E+07	12.21875	149.2979	59	2622.828	0.007159443	0
1	537346.4802	4989809	0	0.9404589	0.884463	5180.78	2.68E+07	14.1875	201.2852	64	2644.313	0.004345536	0
1	537586.4802	4989809	0	1.044507	1.090994	2738.098	7.50E+06	25.09375	629.6963	64	2692.688	0.000954731	0
1	537826.4802	4989809	3.780232	1.068759	1.142246	2771.666	7.68E+06	27.73438	769.1956	58	2750.25	0.003913916	0
1	538066.4802	4989809	39.88774	1.149344	1.320993	2610.686	6.82E+06	21.20313	449.5725	11	2780.938	0.004625507	0
1	538306.4802	4989809	60.17994	0.8741424	0.7641249	8771.191	7.69E+07	13.70313	187.7756	12	2828.75	0.005400681	0
1	538546.4802	4989809	105.2493	0.8545438	0.7302451	11304.55	1.28E+08	2.84375	8.086914	4	2843.641	0.004144337	0
1	538786.4802	4989809	7.449807	1.20431	1.450363	4770.145	2.28E+07	20.40625	416.415	37	2834.297	0.01023118	0
1	539026.4802	4989809	22.12503	1.085971	1.179333	2874.417	8.26E+06	25.54688	652.6428	10	2729.781	0.01000076	0
1	539266.4802	4989809	9.488738	0.9295528	0.8640684	5383.803	2.90E+07	20.40625	416.415	47	2676.359	0.007047825	0
1	539506.4802	4989809	0	1.03649	1.074311	4887.491	2.39E+07	17.20313	295.9475	64	2648.156	0.004922355	0
1	539746.4802	4989809	0	0.8980738	0.8065366	4830.634	2.33E+07	16.23438	263.5549	64	2594.391	0	0
1	539986.4802	4989809	0	0.9272135	0.8597249	6390.83	4.08E+07	7.65625	58.61816	64	2545.516	0	0
1	540226.4802	4989809	0	0.7952227	0.6323791	6062.438	3.68E+07	9.890625	97.82446	64	2548.5	0	0
1	540466.4802	4989809	0	0.8825544	0.7789022	6141.808	3.77E+07	8.6875	75.47266	64	2554.766	0	0
1	540706.4802	4989809	0	0.7645699	0.5845671	5598.087	3.13E+07	14.29688	204.4006	64	2544.328	0	0
1	540946.4802	4989809	0	0.8572872	0.7349413	5750.671	3.31E+07	13.5625	183.9414	64	2522.359	0	0
1	541186.4802	4989809	0	0.7975665	0.6361123	5239.546	2.75E+07	16.125	260.0156	64	2520.297	0.000660858	0
1	541426.4802	4989809	0.9375	0.7386494	0.545603	4752.045	2.26E+07	20.09375	403.7588	62	2509.828	0.004751399	0
1	541666.4802	4989809	0	0.8737316	0.7634068	4022.956	1.62E+07	23.5625	555.1914	64	2488.484	0.006469888	0
1	541906.4802	4989809	0	0.9920909	0.9842444	3628.334	1.32E+07	24.76563	613.3362	64	2463.406	0.001117276	0
1	542146.4802	4989809	0	0.8669742	0.7516443	4005.639	1.60E+07	23.875	570.0156	64	2475.875	0.000340958	0
1	542386.4802	4989809	7.888325	1.045613	1.093307	5073.208	2.57E+07	20.8125	433.1602	48	2461	0.003874056	0
1	542626.4802	4989809	2.537913	0.9411077	0.8856837	6339.58	4.02E+07	10.35938	107.3167	59	2426.219	0.00452538	0
1	542866.4802	4989809	0	0.997901	0.9958063	4866.31	2.37E+07	17.59375	309.54	64	2361.203	0.001050291	0
1	543106.4802	4989809	0	0.9079068	0.8242947	6125.258	3.75E+07	7.71875	59.5791	64	2310.5	0	0
1	543346.4802	4989809	10.06814	0.8005343	0.6408552	6417.888	4.12E+07	8.609375	74.12134	51	2289.969	0.000443835	0
1	543586.4802	4989809	5.655232	0.7508733	0.5638106	5248.617	2.75E+07	12.82813	164.5608	55	2266.469	0.002063178	0
1	543826.4802	4989809	0	0.9141591	0.8356868	3606.521	1.30E+07	18.6875	349.2227	64	2224.75	0.000497459	0
1	544066.4802	4989809	0	0.9971983	0.9944044	2818.98	7.95E+06	19.67188	386.9827	64	2183.547	0	0
1	544306.4802	4989809	0	0.9444639	0.8920121	1914.118	3.66E+06	22.17188	491.592	64	2093.906	0	0
1	544546.4802	4989809	0	0.8235161	0.6781787	1786.394	3.19E+06	17	289	64	2027.969	0	0
1	544786.4802	4989809	0	0.9165499	0.8400638	1531.282	2.34E+06	20	400	64	2001.281	0	0
1	545026.4802	4989809	0	0.8074017	0.6518974	1212.625	1.47E+06	29.09375	846.4463	64	2095.25	0	0
1	545266.4802	4989809	0	0.9824645	0.9652365	1174.639	1.38E+06	35.40625	1253.603	64	2238.344	0	0
1	545506.4802	4989809	0	1.019733	1.039856	1877.438	3.52E+06	34.17188	1167.717	64	2383.25	0	0
1	545746.4802	4989809	0	0.9676612	0.9363682	4022.389	1.62E+07	12.32813	151.9827	64	2457.625	0	0
1	545986.4802	4989809	0	0.8476136	0.7184488	6492.122	4.21E+07	6.796875	46.19751	64	2437.984	0	0
1	546226.4802	4989809	0	0.7044922	0.4963093	6685.63	4.47E+07	3.015625	9.093994	64	2422.375	0	0
1	546466.4802	4989809	0	0.7195739	0.5177866	5211.492	2.72E+07	13.60938	185.2151	64	2394.203	0	0
1	546706.4802	4989809	3.669575	0.7921785	0.6275468	6667.172	4.45E+07	8.796875	77.38501	57	2328.953	0.000510211	0
1	546946.4802	4989809	9.294575	0.6667497	0.4445552	7621.937	5.81E+07	1.375	1.890625	45	2316.906	0.007537381	0
1	547186.4802	4989809	2.34375	0.9014704	0.812649	7408.155	5.49E+07	6.078125	36.9436	59	2311.094	0.005442768	0
1	547426.4802	4989809	4.6875	0.6051342	0.3661875	6505.889	4.23E+07	2.125	4.515625	54	2289.5	0.004196093	0
1	547666.4802	4989809	16.00105	0.5881982	0.3459771	5939.977	3.53E+07	1.375	1.890625	38	2284.313	0.00444463	0
1	547906.4802	4989809	0.9375	0.6403084	0.4099949	3633.972	1.32E+07	4.75	22.5625	62	2288.594	0.007655119	0
1	548146.4802	4989809	0	0.7709725	0.5943986	3782.221	1.43E+07	10.04688	100.9397	64	2312.516	0.003193536	0
1	548386.4802	4989809	0	0.9024538	0.8144228	3892.872	1.52E+07	7.109375	50.54321	64	2314.641	0.000442783	0
1	548626.4802	4989809	0	0.748112	0.5596715	6205.596	3.85E+07	3.9375	15.50391	64	2316.734	0.000323958	0
1	548866.4802	4989809	0	0.6562657	0.4306847	6423.105	4.13E+07	4.609375	21.24634	64	2323.875	0.002025438	0
1	549106.4802	4989809	0	0.7336746	0.5382784	6326.685	4.00E+07	5.71875	32.7041	64	2332.875	0.002968443	0
1	549346.4802	4989809	0	0.8983477	0.8070285	4597.319	2.11E+07	17.17188	294.8733	64	2371.406	0.001087224	0
1	549586.4802	4989809	0	0.9643992	0.9300659	4471.947	2.00E+07	20.6875	427.9727	64	2440.266	0	0
1	549826.4802	4989809	0	0.5967807	0.3561472	5774.258	3.33E+07	10.96875	120.3135	64	2502.078	0	0
1	550066.4802	4989809	0	0.5148998	0.2651218	3548.918	1.26E+07	11.59375	134.415	64	2539.875	0	0
1	550306.4802	4989809	0	0.7977393	0.6363881	2895.388	8.38E+06	13.34375	178.0557	64	2590.516	0	0
1	550546.4802	4989809	0	0.8868288	0.7864653	3009.432	9.06E+06	9.875	97.51563	64	2616.563	0	0
1	550786.4802	4989809	0	0.7765131	0.6029726	3296.65	1.09E+07	7.734375	59.82056	64	2627.891	0	0
1	551026.4802	4989809	3.944163	0.8413367	0.7078474	3186.025	1.02E+07	5.953125	35.4397	56	2620.984	0.000331673	0
1	551266.4802	4989809	0	0.7891501	0.6227578	2520.721	6.35E+06	16.10938	259.512	64	2665.828	0.001621683	0
1	551506.4802	4989809	0	0.9830056	0.9663	3801.081	1.44E+07	6.359375	40.44165	64	2714.531	0	0
1	551746.4802	4989809	0	0.8180114	0.6691427	2390.239	5.71E+06	18.4375	339.9414	64	2752.344	0	0
1	551986.4802	4989809	0	1.080693	1.167898	1643.95	2.70E+06	15.3125	234.4727	64	2856.203	0	0
1	552226.4802	4989809	0	0.8894037	0.7910389	1859.284	3.46E+06	5.296875	28.05688	64	2858.297	0	0
1	552466.4802	4989809	17.04176	0.8126953	0.6604737	3926.937	1.54E+07	10.75	115.5625	40	2834.984	0.002480995	0
1	552706.4802	4989809	46.55703	0.836135	0.6991218	7241.836	5.24E+07	10.96875	120.3135	19	2785.797	0.006962887	0
1	552946.4802	4989809	23.8152	0.7003188	0.4904464	6050.732	3.66E+07	5.171875	26.74829	36	2757.156	0.006248473	0
1	553186.4802	4989809	3.75	0.8981411	0.8066575	3096.326	9.59E+06	12.35938	152.7542	58	2723.328	0.00549355	0
1	553426.4802	4989809	0	0.6933616	0.4807504	2286.946	5.23E+06	13.09375	171.4463	64	2715.438	0.001555664	0
1	553666.4802	4989809	0	0.784467	0.6153885	2087.586	4.36E+06	15.64063	244.6292	64	2730.625	0	0
1	553906.4802	4989809	0	0.891642	0.7950254	2455.58	6.03E+06	12.1875	148.5352	64	2744.156	0.002452337	0
1	554146.4802	4989809	5.819162	0.8379176	0.7021058	3337.386	1.11E+07	8.765625	76.83618	52	2729.375	0.007881265	0
1	554386.4802	4989809	0	0.6500988	0.4226285	2234.573	4.99E+06	16.98438	288.469	64	2688.828	0.00409811	0
1	554626.4802	4989809	0	0.6874865	0.4726377	2455.829	6.03E+06	17.4375	304.0664	64	2625.125	0	0
1	554866.4802	4989809	0	0.8174277	0.668188	3104.76	9.64E+06	9.5625	91.44141	64	2575.453	0	0
1	555106.4802	4989809	0	0.7516792	0.5650217	2402.277	5.77E+06	19.21875	369.3604	64	2526.078	0	0
1	555346.4802	4989809	0	0.6685883	0.4470104	2362.723	5.58E+06	21.54688	464.2678	64	2444.281	0	0
1	555586.4802	4989809	0	0.50559	0.2556212	3210.915	1.03E+07	11.14063	124.1135	64	2386.719	0	0
1	555826.4802	4989809	0	0.5081627	0.2582294	3100.053	9.61E+06	10.4375	108.9414	64	2349.203	0	0
1	556066.4802	4989809	0.46875	0.8859397	0.7848892	4387.68	1.93E+07	9.796875	95.97876	63	2337.125	0.000663146	0
1	556306.4802	4989809	0	0.8654274	0.7489647	4764.986	2.27E+07	8.390625	70.40259	64	2354.563	0.002652582	0
1	556546.4802	4989809	0	0.7362832	0.542113	3710.632	1.38E+07	6.390625	40.84009	64	2378.609	0.001742736	0
1	556786.4802	4989809	0	0.9012303	0.812216	3966.318	1.57E+07	6.21875	38.67285	64	2386.844	0	0
1	557026.4802	4989809	0	0.8714866	0.7594889	4148.785	1.72E+07	7.953125	63.2522	64	2412.953	0.002280118	0
1	557266.4802	4989809	0.9375	1.081239	1.169077	3644.049	1.33E+07	19.90625	396.2588	62	2450.516	0.004433663	0
1	557506.4802	4989809	0	1.161867	1.349935	3124.567	9.76E+06	17.85938	318.9573	64	2503.453	0.003411208	0
1	557746.4802	4989809	0	0.9691316	0.9392161	2900.889	8.42E+06	14.48438	209.7971	64	2538.375	0	0
1	557986.4802	4989809	0	0.9310659	0.8668838	3270.223	1.07E+07	8.1875	67.03516	64	2580.906	0	0
1	510946.4802	4989569	0	0.9072962	0.8231863	3392.203	1.15E+07	7.765625	60.30493	64	2111.141	0	32.5
1	511186.4802	4989569	0	0.8935075	0.7983557	3100.72	9.61E+06	11.29688	127.6194	64	2119.438	0	30
1	511426.4802	4989569	0	0.8997576	0.8095637	2356.034	5.55E+06	23.85938	569.2698	64	2177.156	0	9.890625
1	511666.4802	4989569	0	1.020541	1.041505	2937.97	8.63E+06	23.90625	571.5088	64	2253.297	0	1.5
1	511906.4802	4989569	0	1.154993	1.334008	2567.148	6.59E+06	28.76563	827.4612	64	2362.281	0	10.875
1	512146.4802	4989569	10.50666	1.301502	1.693907	3349.898	1.12E+07	29.39063	863.8088	45	2470.203	0.001584343	25.79688
1	512386.4802	4989569	0	1.050977	1.104552	5363.837	2.88E+07	17.89063	320.0745	64	2396.766	0.002308849	27.5
1	512626.4802	4989569	0	1.044224	1.090403	5840.521	3.41E+07	14.76563	218.0237	64	2403.797	0	31.1875
1	512866.4802	4989569	2.537913	0.94463	0.8923259	6745.069	4.55E+07	11.5625	133.6914	59	2404.375	0.000726501	42.64063
1	513106.4802	4989569	8.90625	0.9891186	0.9783556	7588.989	5.76E+07	5.765625	33.24243	49	2393.328	0.001804524	72.875
1	513346.4802	4989569	5.819162	0.9653309	0.9318637	7112.509	5.06E+07	7.734375	59.82056	52	2374.844	0.006818839	90.875
1	513586.4802	4989569	0	0.8860857	0.7851478	7036.813	4.95E+07	8.25	68.0625	64	2368.047	0.005376156	85.5
1	513826.4802	4989569	0.9375	0.9765423	0.9536349	3690.686	1.36E+07	24.26563	588.8206	45	2341	0.003854847	86.20313
1	514066.4802	4989569	1.40625	1.080031	1.166467	2173.266	4.72E+06	29.10938	847.3557	51	2203.828	0.00965593	107
1	514306.4802	4989569	0	1.088234	1.184253	2540.557	6.45E+06	20.14063	405.6448	64	2102.984	0.007402985	113.2656
1	514546.4802	4989569	0	0.9745847	0.9498153	2535.594	6.43E+06	17.96875	322.876	64	2080.484	0.002634831	120.9688
1	514786.4802	4989569	0	0.9954157	0.9908525	2690.57	7.24E+06	14.23438	202.6174	64	2060.313	0.001538271	95.625
1	515026.4802	4989569	0	0.8937972	0.7988734	1965.04	3.86E+06	17.54688	307.8928	64	2005.281	0.000247536	90
1	515266.4802	4989569	18.56611	0.8362159	0.699257	2610.819	6.82E+06	12.57813	158.2092	37	1956.094	0.00564202	96.375
1	515506.4802	4989569	6.756662	0.9832795	0.9668385	2931.696	8.59E+06	13.96875	195.126	50	1922.047	0.01035956	94
1	515746.4802	4989569	146.4468	0.8403848	0.7062466	3731.332	1.39E+07	11.59375	134.415	0	1887.859	0.005464689	96.82813
1	515986.4802	4989569	375.7072	0.9481456	0.8989801	3129.656	9.79E+06	13.14063	172.676	0	1849.078	5.34E-05	57.9375
1	516226.4802	4989569	278.7627	0.8710219	0.7586792	2052.388	4.21E+06	15.0625	226.8789	0	1791.656	0	1.546875
1	516466.4802	4989569	113.7708	0.941514	0.8864486	1371.466	1.88E+06	12.92188	166.9749	0	1731.063	0	0
1	516706.4802	4989569	80.8307	0.9461634	0.8952251	863.4625	7.46E+05	13.5625	183.9414	0	1675.594	0	0
1	516946.4802	4989569	73.79032	1.092192	1.192883	731.147	5.35E+05	16.04688	257.5022	0	1666.141	0	0
