x	y	d2et	slope	elevm
594189.999	5131887.454	0	38	1130
594214.999	5131887.454	0	39	1123
594239.999	5131887.454	0	40	1119
594264.999	5131887.454	0	40	1119
594289.999	5131887.454	0	38	1120
594314.999	5131887.454	0	36	1121
594339.999	5131887.454	0	35	1123
594364.999	5131887.454	14	33	1128
594389.999	5131887.454	14	33	1132
594414.999	5131887.454	41	32	1131
594439.999	5131887.454	28	28	1130
594464.999	5131887.454	10	25	1131
594489.999	5131887.454	0	39	1149
594514.999	5131887.454	0	44	1176
594539.999	5131887.454	0	42	1200
594564.999	5131887.454	0	38	1220
594589.999	5131887.454	10	34	1238
594614.999	5131887.454	14	31	1253
594639.999	5131887.454	20	29	1266
594664.999	5131887.454	20	30	1278
594689.999	5131887.454	20	30	1293
594714.999	5131887.454	30	29	1303
594739.999	5131887.454	10	33	1316
594764.999	5131887.454	10	35	1331
594789.999	5131887.454	14	34	1349
594814.999	5131887.454	36	30	1364
594839.999	5131887.454	36	29	1378
594864.999	5131887.454	20	29	1391
594889.999	5131887.454	20	29	1405
594914.999	5131887.454	36	29	1418
594939.999	5131887.454	36	31	1427
594964.999	5131887.454	10	33	1435
594989.999	5131887.454	0	35	1445
595014.999	5131887.454	0	37	1458
595039.999	5131887.454	0	37	1473
595064.999	5131887.454	20	34	1486
595089.999	5131887.454	0	36	1500
595114.999	5131887.454	0	39	1519
595139.999	5131887.454	0	36	1536
595164.999	5131887.454	30	33	1550
595189.999	5131887.454	50	32	1565
595214.999	5131887.454	58	33	1580
595239.999	5131887.454	70	32	1595
595264.999	5131887.454	76	31	1609
595289.999	5131887.454	86	31	1623
595314.999	5131887.454	82	30	1637
595339.999	5131887.454	63	27	1650
595364.999	5131887.454	36	21	1660
595389.999	5131887.454	20	5	1667
595414.999	5131887.454	0	34	1654
595439.999	5131887.454	0	38	1637
595464.999	5131887.454	10	35	1621
595489.999	5131887.454	30	33	1606
595514.999	5131887.454	36	28	1592
595539.999	5131887.454	50	24	1584
595564.999	5131887.454	76	23	1579
595589.999	5131887.454	95	22	1573
595614.999	5131887.454	122	21	1570
595639.999	5131887.454	106	21	1566
595664.999	5131887.454	86	21	1564
595689.999	5131887.454	76	22	1560
595714.999	5131887.454	58	23	1555
595739.999	5131887.454	51	23	1548
595764.999	5131887.454	41	24	1541
595789.999	5131887.454	36	25	1531
595814.999	5131887.454	32	27	1527
595839.999	5131887.454	20	31	1526
595864.999	5131887.454	0	33	1525
595889.999	5131887.454	0	31	1524
595914.999	5131887.454	30	26	1524
595939.999	5131887.454	50	21	1522
595964.999	5131887.454	80	22	1512
595989.999	5131887.454	100	25	1501
596014.999	5131887.454	120	25	1488
596039.999	5131887.454	124	25	1477
596064.999	5131887.454	134	26	1465
596089.999	5131887.454	144	26	1453
596114.999	5131887.454	163	29	1441
596139.999	5131887.454	171	31	1425
596164.999	5131887.454	184	28	1411
596189.999	5131887.454	177	25	1398
596214.999	5131887.454	171	22	1387
596239.999	5131887.454	170	21	1378
596264.999	5131887.454	165	26	1368
596289.999	5131887.454	161	27	1354
596314.999	5131887.454	143	25	1343
596339.999	5131887.454	125	24	1330
596364.999	5131887.454	100	21	1320
596389.999	5131887.454	85	15	1310
596414.999	5131887.454	67	22	1313
596439.999	5131887.454	61	24	1319
596464.999	5131887.454	61	22	1322
596489.999	5131887.454	67	22	1323
596514.999	5131887.454	60	24	1323
596539.999	5131887.454	51	27	1324
596564.999	5131887.454	22	31	1321
596589.999	5131887.454	10	33	1315
596614.999	5131887.454	20	32	1313
596639.999	5131887.454	20	27	1313
596664.999	5131887.454	32	26	1321
596689.999	5131887.454	42	28	1333
596714.999	5131887.454	30	29	1345
596739.999	5131887.454	10	28	1356
596764.999	5131887.454	14	20	1368
596789.999	5131887.454	32	4	1371
596814.999	5131887.454	20	17	1369
596839.999	5131887.454	0	31	1356
596864.999	5131887.454	20	30	1339
596889.999	5131887.454	40	28	1327
596914.999	5131887.454	10	31	1312
596939.999	5131887.454	0	33	1295
596964.999	5131887.454	20	31	1279
596989.999	5131887.454	36	31	1268
597014.999	5131887.454	14	32	1255
597039.999	5131887.454	0	36	1239
597064.999	5131887.454	10	40	1225
597089.999	5131887.454	0	42	1227
597114.999	5131887.454	0	40	1227
597139.999	5131887.454	0	38	1223
597164.999	5131887.454	0	39	1214
597189.999	5131887.454	0	41	1202
597214.999	5131887.454	0	40	1188
597239.999	5131887.454	10	37	1176
597264.999	5131887.454	20	36	1166
597289.999	5131887.454	10	36	1156
597314.999	5131887.454	0	36	1146
597339.999	5131887.454	0	37	1134
597364.999	5131887.454	0	38	1121
597389.999	5131887.454	0	37	1108
597414.999	5131887.454	14	36	1093
597439.999	5131887.454	10	36	1082
597464.999	5131887.454	0	36	1068
597489.999	5131887.454	14	34	1054
597514.999	5131887.454	36	28	1042
597539.999	5131887.454	36	23	1033
597564.999	5131887.454	32	24	1026
597589.999	5131887.454	36	27	1014
597614.999	5131887.454	14	28	1005
597639.999	5131887.454	10	31	994
597664.999	5131887.454	0	32	982
597689.999	5131887.454	0	32	971
597714.999	5131887.454	0	33	959
597739.999	5131887.454	10	31	946
597764.999	5131887.454	32	28	936
597789.999	5131887.454	22	28	928
597814.999	5131887.454	10	31	919
597839.999	5131887.454	0	33	908
597864.999	5131887.454	10	28	894
597889.999	5131887.454	14	14	883
597914.999	5131887.454	10	16	878
597939.999	5131887.454	10	30	880
597964.999	5131887.454	0	39	882
597989.999	5131887.454	0	42	886
598014.999	5131887.454	0	40	889
598039.999	5131887.454	0	36	887
598064.999	5131887.454	0	33	889
598089.999	5131887.454	10	31	897
598114.999	5131887.454	40	27	900
598139.999	5131887.454	60	25	901
598164.999	5131887.454	90	24	899
598189.999	5131887.454	110	23	897
598214.999	5131887.454	140	23	894
598239.999	5131887.454	160	22	890
598264.999	5131887.454	172	21	885
598289.999	5131887.454	161	19	879
598314.999	5131887.454	149	19	875
598339.999	5131887.454	141	17	872
598364.999	5131887.454	112	16	869
598389.999	5131887.454	92	15	865
598414.999	5131887.454	63	17	862
598439.999	5131887.454	45	20	857
598464.999	5131887.454	22	25	852
598489.999	5131887.454	10	31	842
598514.999	5131887.454	10	32	830
598539.999	5131887.454	14	31	820
598564.999	5131887.454	36	31	809
598589.999	5131887.454	50	30	797
598614.999	5131887.454	60	30	786
598639.999	5131887.454	63	30	774
598664.999	5131887.454	78	28	762
598689.999	5131887.454	71	29	750
598714.999	5131887.454	41	31	736
598739.999	5131887.454	22	29	724
598764.999	5131887.454	14	23	710
598789.999	5131887.454	32	11	705
598814.999	5131887.454	61	5	703
598839.999	5131887.454	81	6	701
598864.999	5131887.454	110	7	698
598889.999	5131887.454	130	5	695
598914.999	5131887.454	160	3	694
598939.999	5131887.454	180	2	693
598964.999	5131887.454	210	2	692
598989.999	5131887.454	230	3	691
599014.999	5131887.454	228	3	690
599039.999	5131887.454	219	3	689
599064.999	5131887.454	209	3	688
599089.999	5131887.454	204	3	687
599114.999	5131887.454	200	3	686
599139.999	5131887.454	200	3	684
599164.999	5131887.454	204	1	683
599189.999	5131887.454	209	6	683
599214.999	5131887.454	219	11	685
599239.999	5131887.454	228	12	691
599264.999	5131887.454	221	12	697
599289.999	5131887.454	201	13	703
599314.999	5131887.454	171	13	709
599339.999	5131887.454	151	13	714
599364.999	5131887.454	122	15	719
599389.999	5131887.454	102	17	726
599414.999	5131887.454	73	19	732
599439.999	5131887.454	54	23	738
599464.999	5131887.454	28	28	744
599489.999	5131887.454	14	33	754
599514.999	5131887.454	0	36	769
599539.999	5131887.454	0	35	784
599564.999	5131887.454	10	30	796
599589.999	5131887.454	30	25	805
599614.999	5131887.454	45	23	810
599639.999	5131887.454	28	25	814
599664.999	5131887.454	22	26	822
599689.999	5131887.454	36	28	832
599714.999	5131887.454	30	31	849
599739.999	5131887.454	10	32	864
599764.999	5131887.454	14	34	881
599789.999	5131887.454	0	34	899
599814.999	5131887.454	20	32	915
599839.999	5131887.454	40	31	930
599864.999	5131887.454	45	31	945
599889.999	5131887.454	40	30	959
599914.999	5131887.454	45	30	973
599939.999	5131887.454	57	31	986
599964.999	5131887.454	50	27	1002
599989.999	5131887.454	36	18	1012
593614.999	5131862.454	125	23	929
593639.999	5131862.454	134	24	939
593664.999	5131862.454	143	24	949
593689.999	5131862.454	124	23	959
593714.999	5131862.454	95	23	967
593739.999	5131862.454	76	25	975
593764.999	5131862.454	50	27	986
593789.999	5131862.454	36	27	998
593814.999	5131862.454	32	25	1007
593839.999	5131862.454	42	25	1017
593864.999	5131862.454	64	26	1027
593889.999	5131862.454	81	27	1037
593914.999	5131862.454	60	28	1047
593939.999	5131862.454	40	30	1059
593964.999	5131862.454	10	33	1072
593989.999	5131862.454	0	33	1086
594014.999	5131862.454	20	31	1098
594039.999	5131862.454	28	30	1109
594064.999	5131862.454	32	30	1121
594089.999	5131862.454	22	31	1132
594114.999	5131862.454	28	28	1146
594139.999	5131862.454	28	23	1154
594164.999	5131862.454	10	29	1153
594189.999	5131862.454	10	34	1148
594214.999	5131862.454	0	36	1141
594239.999	5131862.454	0	36	1138
594264.999	5131862.454	0	36	1138
594289.999	5131862.454	0	36	1138
594314.999	5131862.454	10	35	1139
594339.999	5131862.454	10	34	1141
594364.999	5131862.454	32	33	1143
594389.999	5131862.454	41	32	1147
594414.999	5131862.454	57	32	1149
594439.999	5131862.454	50	32	1146
594464.999	5131862.454	28	26	1147
594489.999	5131862.454	14	20	1146
594514.999	5131862.454	0	37	1160
594539.999	5131862.454	0	46	1184
594564.999	5131862.454	0	46	1208
594589.999	5131862.454	0	42	1227
594614.999	5131862.454	0	39	1240
594639.999	5131862.454	0	36	1255
594664.999	5131862.454	0	35	1269
594689.999	5131862.454	0	34	1283
594714.999	5131862.454	14	33	1296
594739.999	5131862.454	10	34	1311
594764.999	5131862.454	0	35	1329
594789.999	5131862.454	0	34	1347
594814.999	5131862.454	22	32	1361
594839.999	5131862.454	36	31	1374
594864.999	5131862.454	50	29	1387
594889.999	5131862.454	41	29	1397
594914.999	5131862.454	14	31	1406
594939.999	5131862.454	14	30	1413
594964.999	5131862.454	28	29	1422
594989.999	5131862.454	10	27	1432
595014.999	5131862.454	0	30	1443
595039.999	5131862.454	0	34	1459
595064.999	5131862.454	0	35	1476
595089.999	5131862.454	10	35	1494
595114.999	5131862.454	0	37	1508
595139.999	5131862.454	0	37	1528
595164.999	5131862.454	14	34	1544
595189.999	5131862.454	32	33	1559
595214.999	5131862.454	45	33	1573
595239.999	5131862.454	40	32	1589
595264.999	5131862.454	50	31	1603
595289.999	5131862.454	64	30	1617
595314.999	5131862.454	89	29	1631
595339.999	5131862.454	73	27	1644
595364.999	5131862.454	45	24	1656
595389.999	5131862.454	28	10	1667
595414.999	5131862.454	0	24	1669
595439.999	5131862.454	0	38	1646
595464.999	5131862.454	0	36	1629
595489.999	5131862.454	10	34	1614
595514.999	5131862.454	20	31	1602
595539.999	5131862.454	40	28	1595
595564.999	5131862.454	70	25	1588
595589.999	5131862.454	85	23	1582
595614.999	5131862.454	100	22	1578
595639.999	5131862.454	89	21	1575
595664.999	5131862.454	64	22	1573
595689.999	5131862.454	50	23	1570
595714.999	5131862.454	36	24	1564
595739.999	5131862.454	22	27	1556
595764.999	5131862.454	14	32	1548
595789.999	5131862.454	10	37	1544
595814.999	5131862.454	10	38	1543
595839.999	5131862.454	10	36	1543
595864.999	5131862.454	14	33	1541
595889.999	5131862.454	30	26	1539
595914.999	5131862.454	42	20	1535
595939.999	5131862.454	58	22	1525
595964.999	5131862.454	85	24	1513
595989.999	5131862.454	104	25	1501
596014.999	5131862.454	133	25	1489
596039.999	5131862.454	153	26	1477
596064.999	5131862.454	162	26	1465
596089.999	5131862.454	170	26	1453
596114.999	5131862.454	184	29	1440
596139.999	5131862.454	172	31	1425
596164.999	5131862.454	157	28	1410
596189.999	5131862.454	149	26	1398
596214.999	5131862.454	141	24	1387
596239.999	5131862.454	140	23	1376
596264.999	5131862.454	143	25	1365
596289.999	5131862.454	149	24	1353
596314.999	5131862.454	158	24	1343
596339.999	5131862.454	142	23	1331
596364.999	5131862.454	120	16	1321
596389.999	5131862.454	108	16	1318
596414.999	5131862.454	95	21	1324
596439.999	5131862.454	91	18	1328
596464.999	5131862.454	91	16	1330
596489.999	5131862.454	95	17	1331
596514.999	5131862.454	70	21	1332
596539.999	5131862.454	50	24	1335
596564.999	5131862.454	20	29	1335
596589.999	5131862.454	0	33	1334
596614.999	5131862.454	0	37	1332
596639.999	5131862.454	0	37	1331
596664.999	5131862.454	10	32	1330
596689.999	5131862.454	22	28	1341
596714.999	5131862.454	42	28	1352
596739.999	5131862.454	32	25	1364
596764.999	5131862.454	36	14	1372
596789.999	5131862.454	50	6	1373
596814.999	5131862.454	28	19	1367
596839.999	5131862.454	14	29	1355
596864.999	5131862.454	22	29	1339
596889.999	5131862.454	41	27	1327
596914.999	5131862.454	28	28	1313
596939.999	5131862.454	14	30	1303
596964.999	5131862.454	14	32	1290
596989.999	5131862.454	22	31	1275
597014.999	5131862.454	0	33	1260
597039.999	5131862.454	0	40	1259
597064.999	5131862.454	0	42	1256
597089.999	5131862.454	0	39	1253
597114.999	5131862.454	0	35	1247
597139.999	5131862.454	10	33	1238
597164.999	5131862.454	0	34	1231
597189.999	5131862.454	0	38	1218
597214.999	5131862.454	0	39	1205
597239.999	5131862.454	0	38	1192
597264.999	5131862.454	0	36	1181
597289.999	5131862.454	0	35	1170
597314.999	5131862.454	10	35	1158
597339.999	5131862.454	10	36	1147
597364.999	5131862.454	0	36	1133
597389.999	5131862.454	10	36	1121
597414.999	5131862.454	0	36	1108
597439.999	5131862.454	10	35	1094
597464.999	5131862.454	0	36	1082
597489.999	5131862.454	0	38	1066
597514.999	5131862.454	10	34	1050
597539.999	5131862.454	22	27	1038
597564.999	5131862.454	40	23	1029
597589.999	5131862.454	45	22	1020
597614.999	5131862.454	41	22	1010
597639.999	5131862.454	40	24	1002
597664.999	5131862.454	30	28	992
597689.999	5131862.454	30	29	980
597714.999	5131862.454	20	30	969
597739.999	5131862.454	20	31	957
597764.999	5131862.454	36	28	946
597789.999	5131862.454	45	27	938
597814.999	5131862.454	28	28	929
597839.999	5131862.454	14	32	920
597864.999	5131862.454	0	35	908
597889.999	5131862.454	10	33	895
597914.999	5131862.454	10	26	883
597939.999	5131862.454	10	17	871
597964.999	5131862.454	10	17	862
597989.999	5131862.454	0	28	862
598014.999	5131862.454	0	35	868
598039.999	5131862.454	10	33	872
598064.999	5131862.454	30	30	877
598089.999	5131862.454	32	30	883
598114.999	5131862.454	50	28	888
598139.999	5131862.454	67	26	889
598164.999	5131862.454	95	24	888
598189.999	5131862.454	114	22	887
598214.999	5131862.454	143	22	884
598239.999	5131862.454	163	20	881
598264.999	5131862.454	149	19	878
598289.999	5131862.454	136	19	873
598314.999	5131862.454	121	18	868
598339.999	5131862.454	114	17	865
598364.999	5131862.454	110	17	863
598389.999	5131862.454	91	19	859
598414.999	5131862.454	61	23	855
598439.999	5131862.454	41	27	849
598464.999	5131862.454	14	31	840
598489.999	5131862.454	14	32	829
598514.999	5131862.454	32	30	820
598539.999	5131862.454	41	30	810
598564.999	5131862.454	57	29	799
598589.999	5131862.454	71	28	789
598614.999	5131862.454	90	29	778
598639.999	5131862.454	92	28	766
598664.999	5131862.454	92	27	755
598689.999	5131862.454	73	29	745
598714.999	5131862.454	45	32	731
598739.999	5131862.454	28	28	716
598764.999	5131862.454	22	15	706
598789.999	5131862.454	36	6	704
598814.999	5131862.454	63	5	702
598839.999	5131862.454	82	5	700
598864.999	5131862.454	112	6	697
598889.999	5131862.454	132	4	695
598914.999	5131862.454	161	3	694
598939.999	5131862.454	181	3	693
598964.999	5131862.454	211	3	692
598989.999	5131862.454	220	3	691
599014.999	5131862.454	202	3	690
599039.999	5131862.454	192	3	689
599064.999	5131862.454	180	3	688
599089.999	5131862.454	175	3	687
599114.999	5131862.454	170	3	686
599139.999	5131862.454	170	3	684
599164.999	5131862.454	175	4	683
599189.999	5131862.454	180	12	686
599214.999	5131862.454	192	13	691
599239.999	5131862.454	202	10	692
599264.999	5131862.454	212	11	695
599289.999	5131862.454	193	15	703
599314.999	5131862.454	166	15	710
599339.999	5131862.454	148	14	716
599364.999	5131862.454	120	15	722
599389.999	5131862.454	100	18	729
599414.999	5131862.454	70	22	737
599439.999	5131862.454	50	24	746
599464.999	5131862.454	20	30	755
599489.999	5131862.454	0	35	768
599514.999	5131862.454	0	35	781
599539.999	5131862.454	10	31	796
599564.999	5131862.454	28	25	805
599589.999	5131862.454	42	22	812
599614.999	5131862.454	64	22	818
599639.999	5131862.454	54	25	825
599664.999	5131862.454	32	26	831
599689.999	5131862.454	14	29	839
599714.999	5131862.454	10	33	851
599739.999	5131862.454	10	34	865
599764.999	5131862.454	10	34	882
599789.999	5131862.454	10	32	897
599814.999	5131862.454	20	31	914
599839.999	5131862.454	40	31	930
599864.999	5131862.454	22	32	945
599889.999	5131862.454	10	32	961
599914.999	5131862.454	22	31	977
599939.999	5131862.454	41	31	990
599964.999	5131862.454	71	28	1006
599989.999	5131862.454	63	19	1017
593614.999	5131837.454	143	25	932
593639.999	5131837.454	152	25	943
593664.999	5131837.454	149	24	954
593689.999	5131837.454	130	23	964
593714.999	5131837.454	103	24	972
593739.999	5131837.454	86	26	983
593764.999	5131837.454	64	26	993
593789.999	5131837.454	54	24	1003
593814.999	5131837.454	51	24	1012
593839.999	5131837.454	58	25	1022
593864.999	5131837.454	78	25	1033
593889.999	5131837.454	92	26	1043
593914.999	5131837.454	63	29	1054
593939.999	5131837.454	45	31	1067
593964.999	5131837.454	22	33	1081
593989.999	5131837.454	20	31	1095
594014.999	5131837.454	36	28	1106
594039.999	5131837.454	45	28	1117
594064.999	5131837.454	50	28	1128
594089.999	5131837.454	41	29	1140
594114.999	5131837.454	45	26	1152
594139.999	5131837.454	42	20	1161
594164.999	5131837.454	30	21	1165
